qid,query,docno,docid,score,rank
914916,what type of tissue are bronchioles,702616,702616,0.8725783,110
914916,what type of tissue are bronchioles,8481901,8481901,0.8725741,111
914916,what type of tissue are bronchioles,7798481,7798481,0.8725717,112
914916,what type of tissue are bronchioles,4571857,4571857,0.8725129,113
914916,what type of tissue are bronchioles,4511995,4511995,0.8724525,114
914916,what type of tissue are bronchioles,2773175,2773175,0.8722898,115
914916,what type of tissue are bronchioles,3375842,3375842,0.87223274,116
914916,what type of tissue are bronchioles,4923662,4923662,0.8722254,117
914916,what type of tissue are bronchioles,3573852,3573852,0.8721624,118
914916,what type of tissue are bronchioles,8481903,8481903,0.8721156,119
938400,when did family feud come out,7004406,7004406,0.90473044,0
938400,when did family feud come out,4956064,4956064,0.90344644,1
938400,when did family feud come out,2870514,2870514,0.88678265,2
938400,when did family feud come out,47281,47281,0.88331175,3
938400,when did family feud come out,3088747,3088747,0.8827721,4
938400,when did family feud come out,2958107,2958107,0.88009816,5
938400,when did family feud come out,4956057,4956057,0.88007385,6
938400,when did family feud come out,3088746,3088746,0.87927645,7
938400,when did family feud come out,3088748,3088748,0.87785834,8
938400,when did family feud come out,8678066,8678066,0.87584454,9
938400,when did family feud come out,7313620,7313620,0.875578,10
938400,when did family feud come out,4956059,4956059,0.8754302,11
938400,when did family feud come out,2958099,2958099,0.8751621,12
938400,when did family feud come out,47290,47290,0.8751528,13
938400,when did family feud come out,3088751,3088751,0.8722147,14
938400,when did family feud come out,2484350,2484350,0.87139994,15
938400,when did family feud come out,3353759,3353759,0.868075,16
938400,when did family feud come out,3353762,3353762,0.86794305,17
938400,when did family feud come out,2532049,2532049,0.8674941,18
938400,when did family feud come out,7004405,7004405,0.86679727,19
938400,when did family feud come out,2962205,2962205,0.86668587,20
938400,when did family feud come out,3353757,3353757,0.8632679,21
938400,when did family feud come out,3035288,3035288,0.8614986,22
938400,when did family feud come out,8309433,8309433,0.860128,23
938400,when did family feud come out,3820292,3820292,0.8600642,24
938400,when did family feud come out,2532047,2532047,0.86001503,25
938400,when did family feud come out,2958103,2958103,0.85981643,26
938400,when did family feud come out,8309428,8309428,0.8579321,27
938400,when did family feud come out,7004409,7004409,0.85765684,28
938400,when did family feud come out,3353755,3353755,0.85758054,29
938400,when did family feud come out,47289,47289,0.85692215,30
938400,when did family feud come out,8309436,8309436,0.8565279,31
938400,when did family feud come out,4956063,4956063,0.85592806,32
938400,when did family feud come out,7313626,7313626,0.8555595,33
938400,when did family feud come out,8309427,8309427,0.855355,34
938400,when did family feud come out,2071052,2071052,0.8547412,35
938400,when did family feud come out,3353764,3353764,0.8538078,36
938400,when did family feud come out,7787197,7787197,0.85374224,37
938400,when did family feud come out,7004408,7004408,0.8534119,38
938400,when did family feud come out,3820294,3820294,0.8531821,39
938400,when did family feud come out,2532053,2532053,0.8523283,40
938400,when did family feud come out,4207807,4207807,0.85149395,41
938400,when did family feud come out,2962208,2962208,0.8501731,42
938400,when did family feud come out,7313622,7313622,0.84905803,43
938400,when did family feud come out,8309435,8309435,0.8481779,44
938400,when did family feud come out,7313619,7313619,0.84795976,45
938400,when did family feud come out,2962209,2962209,0.8479134,46
938400,when did family feud come out,5833736,5833736,0.8469119,47
938400,when did family feud come out,2870513,2870513,0.84619486,48
938400,when did family feud come out,2870511,2870511,0.8459091,49
938400,when did family feud come out,2958104,2958104,0.84570694,50
938400,when did family feud come out,2962212,2962212,0.84535897,51
938400,when did family feud come out,47283,47283,0.84529686,52
938400,when did family feud come out,47287,47287,0.8452649,53
938400,when did family feud come out,2870509,2870509,0.84390724,54
938400,when did family feud come out,3914686,3914686,0.8437546,55
938400,when did family feud come out,3820293,3820293,0.8433447,56
938400,when did family feud come out,2962211,2962211,0.8433347,57
938400,when did family feud come out,8678071,8678071,0.8418665,58
938400,when did family feud come out,8309431,8309431,0.8413855,59
938400,when did family feud come out,3088755,3088755,0.8402331,60
938400,when did family feud come out,492658,492658,0.8402076,61
938400,when did family feud come out,6501473,6501473,0.8386793,62
938400,when did family feud come out,2958100,2958100,0.83797765,63
938400,when did family feud come out,7313621,7313621,0.83692706,64
938400,when did family feud come out,7004410,7004410,0.8367921,65
938400,when did family feud come out,3914689,3914689,0.83666337,66
938400,when did family feud come out,5061328,5061328,0.8358945,67
938400,when did family feud come out,5833738,5833738,0.83589035,68
938400,when did family feud come out,3088754,3088754,0.8355508,69
938400,when did family feud come out,3353763,3353763,0.8354256,70
938400,when did family feud come out,7624443,7624443,0.8353553,71
938400,when did family feud come out,2962203,2962203,0.83493745,72
938400,when did family feud come out,2009157,2009157,0.8347268,73
938400,when did family feud come out,790222,790222,0.834433,74
938400,when did family feud come out,7313624,7313624,0.8342362,75
938400,when did family feud come out,790223,790223,0.8341984,76
938400,when did family feud come out,8678068,8678068,0.8340676,77
938400,when did family feud come out,2870515,2870515,0.83307576,78
938400,when did family feud come out,6769079,6769079,0.8326544,79
938400,when did family feud come out,2071055,2071055,0.8319627,80
938400,when did family feud come out,3353760,3353760,0.83191514,81
938400,when did family feud come out,2009152,2009152,0.8312088,82
938400,when did family feud come out,3088752,3088752,0.83082235,83
938400,when did family feud come out,1246779,1246779,0.8307829,84
938400,when did family feud come out,2071046,2071046,0.83021593,85
938400,when did family feud come out,3914690,3914690,0.83017975,86
938400,when did family feud come out,6769075,6769075,0.82966596,87
938400,when did family feud come out,5833739,5833739,0.8283715,88
938400,when did family feud come out,8678070,8678070,0.82833815,89
938400,when did family feud come out,8769932,8769932,0.8279654,90
938400,when did family feud come out,3088753,3088753,0.8273934,91
938400,when did family feud come out,3820289,3820289,0.8272815,92
938400,when did family feud come out,7239128,7239128,0.8272374,93
938400,when did family feud come out,3088750,3088750,0.8266516,94
938400,when did family feud come out,47285,47285,0.82614136,95
938400,when did family feud come out,5418290,5418290,0.82577395,96
938400,when did family feud come out,7396872,7396872,0.8252666,97
938400,when did family feud come out,6769073,6769073,0.82491016,98
938400,when did family feud come out,2532051,2532051,0.82482123,99
938400,when did family feud come out,4956060,4956060,0.82439446,100
938400,when did family feud come out,504473,504473,0.82401955,101
938400,when did family feud come out,47286,47286,0.8239683,102
938400,when did family feud come out,4207804,4207804,0.8231441,103
938400,when did family feud come out,6769078,6769078,0.8230048,104
938400,when did family feud come out,7239123,7239123,0.821942,105
938400,when did family feud come out,5424066,5424066,0.82164204,106
938400,when did family feud come out,3215921,3215921,0.8213557,107
938400,when did family feud come out,790225,790225,0.8208748,108
938400,when did family feud come out,3353761,3353761,0.8203366,109
938400,when did family feud come out,8309430,8309430,0.8200202,110
938400,when did family feud come out,7786875,7786875,0.81993127,111
938400,when did family feud come out,2484343,2484343,0.8197887,112
938400,when did family feud come out,5569,5569,0.8192063,113
938400,when did family feud come out,47282,47282,0.81907785,114
938400,when did family feud come out,3339538,3339538,0.81895316,115
938400,when did family feud come out,2484344,2484344,0.8188523,116
938400,when did family feud come out,6769072,6769072,0.8186633,117
938400,when did family feud come out,3353758,3353758,0.81851506,118
938400,when did family feud come out,6948323,6948323,0.8179919,119
940547,when did rock n roll begin,61068,61068,0.89266276,0
940547,when did rock n roll begin,2667345,2667345,0.8885385,1
940547,when did rock n roll begin,2667347,2667347,0.8879974,2
940547,when did rock n roll begin,4696640,4696640,0.8806498,3
940547,when did rock n roll begin,2667353,2667353,0.8804525,4
940547,when did rock n roll begin,4800886,4800886,0.87713826,5
940547,when did rock n roll begin,4664997,4664997,0.8758414,6
940547,when did rock n roll begin,8772075,8772075,0.87411,7
940547,when did rock n roll begin,8772074,8772074,0.87052584,8
940547,when did rock n roll begin,5831708,5831708,0.86933494,9
940547,when did rock n roll begin,8219249,8219249,0.8688493,10
940547,when did rock n roll begin,4800891,4800891,0.867027,11
940547,when did rock n roll begin,7282177,7282177,0.866465,12
940547,when did rock n roll begin,3706456,3706456,0.8660482,13
940547,when did rock n roll begin,2667350,2667350,0.8656103,14
940547,when did rock n roll begin,4696636,4696636,0.8654033,15
940547,when did rock n roll begin,3706454,3706454,0.8653798,16
940547,when did rock n roll begin,7259157,7259157,0.8650106,17
940547,when did rock n roll begin,61071,61071,0.86501056,18
940547,when did rock n roll begin,1335718,1335718,0.8649653,19
940547,when did rock n roll begin,870275,870275,0.8644198,20
940547,when did rock n roll begin,4696641,4696641,0.8640399,21
940547,when did rock n roll begin,5118373,5118373,0.8632368,22
940547,when did rock n roll begin,6782541,6782541,0.86281466,23
940547,when did rock n roll begin,7282176,7282176,0.8612485,24
940547,when did rock n roll begin,4800890,4800890,0.86077064,25
940547,when did rock n roll begin,5300651,5300651,0.8605849,26
940547,when did rock n roll begin,6782543,6782543,0.86045325,27
940547,when did rock n roll begin,4664999,4664999,0.8603387,28
940547,when did rock n roll begin,5578993,5578993,0.8579236,29
940547,when did rock n roll begin,5118378,5118378,0.8570403,30
940547,when did rock n roll begin,8772071,8772071,0.8564999,31
940547,when did rock n roll begin,5300654,5300654,0.85646605,32
940547,when did rock n roll begin,61065,61065,0.855451,33
940547,when did rock n roll begin,5118376,5118376,0.85529184,34
940547,when did rock n roll begin,4489262,4489262,0.8548159,35
940547,when did rock n roll begin,2667352,2667352,0.8544431,36
940547,when did rock n roll begin,2699754,2699754,0.85377765,37
940547,when did rock n roll begin,3706457,3706457,0.8530078,38
940547,when did rock n roll begin,5831703,5831703,0.8524067,39
